market,instrument,base_asset,status
binanceaggregate,IDEX-FDUSD,IDEXFDUSD,ACTIVE
binanceaggregate,BNSOL-SOL,BNSOLSOL,ACTIVE
binanceaggregate,SOL-TUSD,SOLTUSD,ACTIVE
binanceaggregate,NTRN-USDT,NTRNUSDT,ACTIVE
binanceaggregate,CYBER-ETH,CYBERETH,ACTIVE
binanceaggregate,CTK-USDT,CTKUSDT,ACTIVE
binanceaggregate,WLD-BTC,WLDBTC,ACTIVE
binanceaggregate,BLUR-TRY,BLURTRY,ACTIVE
binanceaggregate,ACX-USDC,ACXUSDC,ACTIVE
binanceaggregate,TRB-TRY,TRBTRY,ACTIVE
binanceaggregate,ATOM-BTC,ATOMBTC,ACTIVE
binanceaggregate,ASR-TRY,ASRTRY,ACTIVE
binanceaggregate,ICP-USDC,ICPUSDC,ACTIVE
binanceaggregate,EDU-TRY,EDUTRY,ACTIVE
binanceaggregate,PNUT-USDT,PNUTUSDT,ACTIVE
binanceaggregate,TLM-USDC,TLMUSDC,ACTIVE
binanceaggregate,PNUT-USDC,PNUTUSDC,ACTIVE
binanceaggregate,THE-USDT,THEUSDT,ACTIVE
binanceaggregate,KSM-BTC,KSMBTC,ACTIVE
binanceaggregate,PEPE-BRL,PEPEBRL,ACTIVE
binanceaggregate,UMA-USDT,UMAUSDT,ACTIVE
binanceaggregate,PYTH-FDUSD,PYTHFDUSD,ACTIVE
binanceaggregate,LEVER-TRY,LEVERTRY,ACTIVE
binanceaggregate,BERA-FDUSD,BERAFDUSD,ACTIVE
binanceaggregate,IOTX-ETH,IOTXETH,ACTIVE
binanceaggregate,RSR-USDC,RSRUSDC,ACTIVE
binanceaggregate,KAIA-USDT,KAIAUSDT,ACTIVE
binanceaggregate,ARKM-BNB,ARKMBNB,ACTIVE
binanceaggregate,JUV-TRY,JUVTRY,ACTIVE
binanceaggregate,VET-EUR,VETEUR,ACTIVE
binanceaggregate,NFP-TRY,NFPTRY,ACTIVE
binanceaggregate,BNSOL-USDT,BNSOLUSDT,ACTIVE
binanceaggregate,NFP-FDUSD,NFPFDUSD,ACTIVE
binanceaggregate,EIGEN-BTC,EIGENBTC,ACTIVE
binanceaggregate,USTC-USDT,USTCUSDT,ACTIVE
binanceaggregate,DOGS-BRL,DOGSBRL,ACTIVE
binanceaggregate,POL-BRL,POLBRL,ACTIVE
binanceaggregate,DASH-ETH,DASHETH,ACTIVE
binanceaggregate,FET-FDUSD,FETFDUSD,ACTIVE
binanceaggregate,XRP-MXN,XRPMXN,ACTIVE
binanceaggregate,NEO-USDT,NEOUSDT,ACTIVE
binanceaggregate,GALA-BRL,GALABRL,ACTIVE
binanceaggregate,SCROLL-USDT,SCRUSDT,ACTIVE
binanceaggregate,W-TRY,WTRY,ACTIVE
binanceaggregate,VIC-TRY,VICTRY,ACTIVE
binanceaggregate,CHZ-TRY,CHZTRY,ACTIVE
binanceaggregate,TON-FDUSD,TONFDUSD,ACTIVE
binanceaggregate,HMSTR-TRY,HMSTRTRY,ACTIVE
binanceaggregate,ETHFI-BTC,ETHFIBTC,ACTIVE
binanceaggregate,BB-USDC,BBUSDC,ACTIVE
binanceaggregate,OP-ETH,OPETH,ACTIVE
binanceaggregate,OGN-TRY,OGNTRY,ACTIVE
binanceaggregate,VTHO-USDT,VTHOUSDT,ACTIVE
binanceaggregate,GLM-USDT,GLMUSDT,ACTIVE
binanceaggregate,AAVE-USDC,AAVEUSDC,ACTIVE
binanceaggregate,NEIRO-USDC,NEIROUSDC,ACTIVE
binanceaggregate,FIS-USDT,FISUSDT,ACTIVE
binanceaggregate,ZK-FDUSD,ZKFDUSD,ACTIVE
binanceaggregate,RDNT-USDT,RDNTUSDT,ACTIVE
binanceaggregate,RENDER-BRL,RENDERBRL,ACTIVE
binanceaggregate,EOS-USDC,EOSUSDC,ACTIVE
binanceaggregate,AEVO-FDUSD,AEVOFDUSD,ACTIVE
binanceaggregate,AVAX-USDC,AVAXUSDC,ACTIVE
binanceaggregate,COMP-TRY,COMPTRY,ACTIVE
binanceaggregate,ADA-BRL,ADABRL,ACTIVE
binanceaggregate,WAXP-BTC,WAXPBTC,ACTIVE
binanceaggregate,STX-USDC,STXUSDC,ACTIVE
binanceaggregate,ETHFI-USDC,ETHFIUSDC,ACTIVE
binanceaggregate,USDC-TRY,USDCTRY,ACTIVE
binanceaggregate,PEPE-USDT,PEPEUSDT,ACTIVE
binanceaggregate,ALT-FDUSD,ALTFDUSD,ACTIVE
binanceaggregate,HOT-ETH,HOTETH,ACTIVE
binanceaggregate,AXS-ETH,AXSETH,ACTIVE
binanceaggregate,AIXBT-USDT,AIXBTUSDT,ACTIVE
binanceaggregate,XRP-BTC,XRPBTC,ACTIVE
binanceaggregate,PIXEL-USDT,PIXELUSDT,ACTIVE
binanceaggregate,POLYX-BTC,POLYXBTC,ACTIVE
binanceaggregate,NEIRO-FDUSD,NEIROFDUSD,ACTIVE
binanceaggregate,YGG-USDC,YGGUSDC,ACTIVE
binanceaggregate,ADA-ETH,ADAETH,ACTIVE
binanceaggregate,ACH-USDT,ACHUSDT,ACTIVE
binanceaggregate,VANA-FDUSD,VANAFDUSD,ACTIVE
binanceaggregate,S-ETH,SETH,ACTIVE
binanceaggregate,HIGH-USDT,HIGHUSDT,ACTIVE
binanceaggregate,D-TRY,DTRY,ACTIVE
binanceaggregate,FLOKI-USDC,FLOKIUSDC,ACTIVE
binanceaggregate,CAT-USDC,1000CATUSDC,ACTIVE
binanceaggregate,RAD-TRY,RADTRY,ACTIVE
binanceaggregate,LISTA-FDUSD,LISTAFDUSD,ACTIVE
binanceaggregate,LEVER-USDT,LEVERUSDT,ACTIVE
binanceaggregate,TURBO-USDT,TURBOUSDT,ACTIVE
binanceaggregate,ZRO-BTC,ZROBTC,ACTIVE
binanceaggregate,GRT-TRY,GRTTRY,ACTIVE
binanceaggregate,CYBER-BTC,CYBERBTC,ACTIVE
binanceaggregate,XEC-TRY,XECTRY,ACTIVE
binanceaggregate,TIA-USDC,TIAUSDC,ACTIVE
binanceaggregate,PEOPLE-TRY,PEOPLETRY,ACTIVE
binanceaggregate,PEPE-FDUSD,PEPEFDUSD,ACTIVE
binanceaggregate,SFP-BTC,SFPBTC,ACTIVE
binanceaggregate,SEI-FDUSD,SEIFDUSD,ACTIVE
binanceaggregate,ETH-FDUSD,ETHFDUSD,ACTIVE
binanceaggregate,ICP-BTC,ICPBTC,ACTIVE
binanceaggregate,VTHO-TRY,VTHOTRY,ACTIVE
binanceaggregate,WIF-EUR,WIFEUR,ACTIVE
binanceaggregate,ENA-TRY,ENATRY,ACTIVE
binanceaggregate,ZK-USDT,ZKUSDT,ACTIVE
binanceaggregate,XEC-USDT,XECUSDT,ACTIVE
binanceaggregate,PEOPLE-USDC,PEOPLEUSDC,ACTIVE
binanceaggregate,MAV-BTC,MAVBTC,ACTIVE
binanceaggregate,METIS-USDT,METISUSDT,ACTIVE
binanceaggregate,SPELL-TRY,SPELLTRY,ACTIVE
binanceaggregate,ZRO-USDC,ZROUSDC,ACTIVE
binanceaggregate,XRP-BNB,XRPBNB,ACTIVE
binanceaggregate,FLOKI-FDUSD,FLOKIFDUSD,ACTIVE
binanceaggregate,STX-BNB,STXBNB,ACTIVE
binanceaggregate,NEAR-ETH,NEARETH,ACTIVE
binanceaggregate,AIXBT-TRY,AIXBTTRY,ACTIVE
binanceaggregate,HOT-USDT,HOTUSDT,ACTIVE
binanceaggregate,STMX-TRY,STMXTRY,ACTIVE
binanceaggregate,PORTAL-USDT,PORTALUSDT,ACTIVE
binanceaggregate,STG-USDT,STGUSDT,ACTIVE
binanceaggregate,PHB-TRY,PHBTRY,ACTIVE
binanceaggregate,BSW-USDT,BSWUSDT,ACTIVE
binanceaggregate,IO-BNB,IOBNB,ACTIVE
binanceaggregate,CTK-BTC,CTKBTC,ACTIVE
binanceaggregate,BNB-FDUSD,BNBFDUSD,ACTIVE
binanceaggregate,XRP-FDUSD,XRPFDUSD,ACTIVE
binanceaggregate,BOME-USDT,BOMEUSDT,ACTIVE
binanceaggregate,WIF-BRL,WIFBRL,ACTIVE
binanceaggregate,PEPE-JPY,PEPEJPY,ACTIVE
binanceaggregate,REZ-USDT,REZUSDT,ACTIVE
binanceaggregate,MANA-USDT,MANAUSDT,ACTIVE
binanceaggregate,VANRY-USDT,VANRYUSDT,ACTIVE
binanceaggregate,GRT-BTC,GRTBTC,ACTIVE
binanceaggregate,DOGE-TUSD,DOGETUSD,ACTIVE
binanceaggregate,ETH-UAH,ETHUAH,ACTIVE
binanceaggregate,CHESS-USDT,CHESSUSDT,ACTIVE
binanceaggregate,EGLD-RON,EGLDRON,ACTIVE
binanceaggregate,ANIME-USDT,ANIMEUSDT,ACTIVE
binanceaggregate,BTC-ZAR,BTCZAR,ACTIVE
binanceaggregate,BABYDOGE-TRY,1MBABYDOGETRY,ACTIVE
binanceaggregate,SKL-BTC,SKLBTC,ACTIVE
binanceaggregate,ETHFI-FDUSD,ETHFIFDUSD,ACTIVE
binanceaggregate,COW-TRY,COWTRY,ACTIVE
binanceaggregate,LINK-BRL,LINKBRL,ACTIVE
binanceaggregate,ATOM-TRY,ATOMTRY,ACTIVE
binanceaggregate,IO-BTC,IOBTC,ACTIVE
binanceaggregate,RARE-USDT,RAREUSDT,ACTIVE
binanceaggregate,SOL-FDUSD,SOLFDUSD,ACTIVE
binanceaggregate,JUP-USDT,JUPUSDT,ACTIVE
binanceaggregate,STG-BTC,STGBTC,ACTIVE
binanceaggregate,SYS-BTC,SYSBTC,ACTIVE
binanceaggregate,SUI-USDT,SUIUSDT,ACTIVE
binanceaggregate,UNI-TRY,UNITRY,ACTIVE
binanceaggregate,ARPA-BTC,ARPABTC,ACTIVE
binanceaggregate,MOVR-USDT,MOVRUSDT,ACTIVE
binanceaggregate,EIGEN-USDT,EIGENUSDT,ACTIVE
binanceaggregate,PSG-USDT,PSGUSDT,ACTIVE
binanceaggregate,PENGU-USDT,PENGUUSDT,ACTIVE
binanceaggregate,XVS-USDT,XVSUSDT,ACTIVE
binanceaggregate,GHST-USDT,GHSTUSDT,ACTIVE
binanceaggregate,JTO-TRY,JTOTRY,ACTIVE
binanceaggregate,ACA-BTC,ACABTC,ACTIVE
binanceaggregate,CELO-USDT,CELOUSDT,ACTIVE
binanceaggregate,ORCA-USDT,ORCAUSDT,ACTIVE
binanceaggregate,TNSR-USDT,TNSRUSDT,ACTIVE
binanceaggregate,1000SATS-USDT,1000SATSUSDT,ACTIVE
binanceaggregate,ATOM-USDC,ATOMUSDC,ACTIVE
binanceaggregate,EIGEN-TRY,EIGENTRY,ACTIVE
binanceaggregate,MANTA-USDT,MANTAUSDT,ACTIVE
binanceaggregate,TRUMP-EUR,TRUMPEUR,ACTIVE
binanceaggregate,APT-JPY,APTJPY,ACTIVE
binanceaggregate,LDO-USDT,LDOUSDT,ACTIVE
binanceaggregate,BOME-EUR,BOMEEUR,ACTIVE
binanceaggregate,ACX-USDT,ACXUSDT,ACTIVE
binanceaggregate,VANA-BNB,VANABNB,ACTIVE
binanceaggregate,SUPER-USDT,SUPERUSDT,ACTIVE
binanceaggregate,ANKR-TRY,ANKRTRY,ACTIVE
binanceaggregate,TRX-USDC,TRXUSDC,ACTIVE
binanceaggregate,BERA-USDT,BERAUSDT,ACTIVE
binanceaggregate,OM-USDC,OMUSDC,ACTIVE
binanceaggregate,POL-EUR,POLEUR,ACTIVE
binanceaggregate,RENDER-FDUSD,RENDERFDUSD,ACTIVE
binanceaggregate,CTXC-BTC,CTXCBTC,ACTIVE
binanceaggregate,APE-FDUSD,APEFDUSD,ACTIVE
binanceaggregate,ALT-TRY,ALTTRY,ACTIVE
binanceaggregate,MASK-TRY,MASKTRY,ACTIVE
binanceaggregate,XAI-TRY,XAITRY,ACTIVE
binanceaggregate,ENS-FDUSD,ENSFDUSD,ACTIVE
binanceaggregate,COOKIE-USDC,COOKIEUSDC,ACTIVE
binanceaggregate,SYN-USDT,SYNUSDT,ACTIVE
binanceaggregate,PORTAL-BTC,PORTALBTC,ACTIVE
binanceaggregate,BEL-TRY,BELTRY,ACTIVE
binanceaggregate,BIO-USDC,BIOUSDC,ACTIVE
binanceaggregate,ZRO-USDT,ZROUSDT,ACTIVE
binanceaggregate,DOGS-FDUSD,DOGSFDUSD,ACTIVE
binanceaggregate,MKR-USDT,MKRUSDT,ACTIVE
binanceaggregate,W-FDUSD,WFDUSD,ACTIVE
binanceaggregate,ADX-BTC,ADXBTC,ACTIVE
binanceaggregate,ME-FDUSD,MEFDUSD,ACTIVE
binanceaggregate,1000SATS-USDC,1000SATSUSDC,ACTIVE
binanceaggregate,ICX-USDT,ICXUSDT,ACTIVE
binanceaggregate,S-EUR,SEUR,ACTIVE
binanceaggregate,ENS-USDC,ENSUSDC,ACTIVE
binanceaggregate,USDT-COP,USDTCOP,ACTIVE
binanceaggregate,STEEM-BTC,STEEMBTC,ACTIVE
binanceaggregate,BTC-TRY,BTCTRY,ACTIVE
binanceaggregate,ORDI-USDC,ORDIUSDC,ACTIVE
binanceaggregate,CHEEMS-USDC,1000CHEEMSUSDC,ACTIVE
binanceaggregate,USDC-EUR,EURUSDC,ACTIVE
binanceaggregate,STPT-USDT,STPTUSDT,ACTIVE
binanceaggregate,IOTX-USDT,IOTXUSDT,ACTIVE
binanceaggregate,POL-USDT,POLUSDT,ACTIVE
binanceaggregate,JUP-USDC,JUPUSDC,ACTIVE
binanceaggregate,PERP-USDT,PERPUSDT,ACTIVE
binanceaggregate,EURI-BTC,BTCEURI,ACTIVE
binanceaggregate,PROS-USDT,PROSUSDT,ACTIVE
binanceaggregate,BTC-JPY,BTCJPY,ACTIVE
binanceaggregate,TROY-USDT,TROYUSDT,ACTIVE
binanceaggregate,INJ-USDC,INJUSDC,ACTIVE
binanceaggregate,REZ-USDC,REZUSDC,ACTIVE
binanceaggregate,ALGO-BTC,ALGOBTC,ACTIVE
binanceaggregate,ETH-PLN,ETHPLN,ACTIVE
binanceaggregate,ACT-TRY,ACTTRY,ACTIVE
binanceaggregate,COS-TRY,COSTRY,ACTIVE
binanceaggregate,QTUM-USDT,QTUMUSDT,ACTIVE
binanceaggregate,LTO-BTC,LTOBTC,ACTIVE
binanceaggregate,S-USDC,SUSDC,ACTIVE
binanceaggregate,INJ-BTC,INJBTC,ACTIVE
binanceaggregate,W-USDC,WUSDC,ACTIVE
binanceaggregate,CETUS-USDT,CETUSUSDT,ACTIVE
binanceaggregate,NOT-TRY,NOTTRY,ACTIVE
binanceaggregate,ACT-USDC,ACTUSDC,ACTIVE
binanceaggregate,AVAX-FDUSD,AVAXFDUSD,ACTIVE
binanceaggregate,BICO-BTC,BICOBTC,ACTIVE
binanceaggregate,WIN-EUR,WINEUR,ACTIVE
binanceaggregate,VIB-USDT,VIBUSDT,ACTIVE
binanceaggregate,XVG-ETH,XVGETH,ACTIVE
binanceaggregate,AI-USDT,AIUSDT,ACTIVE
binanceaggregate,FIDA-TRY,FIDATRY,ACTIVE
binanceaggregate,TAO-USDC,TAOUSDC,ACTIVE
binanceaggregate,ACX-FDUSD,ACXFDUSD,ACTIVE
binanceaggregate,DENT-TRY,DENTTRY,ACTIVE
binanceaggregate,MDT-USDT,MDTUSDT,ACTIVE
binanceaggregate,STORJ-USDT,STORJUSDT,ACTIVE
binanceaggregate,WIF-FDUSD,WIFFDUSD,ACTIVE
binanceaggregate,ENA-BRL,ENABRL,ACTIVE
binanceaggregate,OMNI-TRY,OMNITRY,ACTIVE
binanceaggregate,ZRX-BTC,ZRXBTC,ACTIVE
binanceaggregate,ETC-USDT,ETCUSDT,ACTIVE
binanceaggregate,AEVO-USDT,AEVOUSDT,ACTIVE
binanceaggregate,XLM-BTC,XLMBTC,ACTIVE
binanceaggregate,BNB-USDC,BNBUSDC,ACTIVE
binanceaggregate,ADA-USDC,ADAUSDC,ACTIVE
binanceaggregate,ME-TRY,METRY,ACTIVE
binanceaggregate,NEIRO-USDT,NEIROUSDT,ACTIVE
binanceaggregate,VIC-USDT,VICUSDT,ACTIVE
binanceaggregate,PHA-USDC,PHAUSDC,ACTIVE
binanceaggregate,FDUSD-USDC,FDUSDUSDC,ACTIVE
binanceaggregate,LRC-USDT,LRCUSDT,ACTIVE
binanceaggregate,ICP-USDT,ICPUSDT,ACTIVE
binanceaggregate,LINK-USDT,LINKUSDT,ACTIVE
binanceaggregate,PENDLE-USDC,PENDLEUSDC,ACTIVE
binanceaggregate,WBTC-ETH,WBTCETH,ACTIVE
binanceaggregate,AXL-BTC,AXLBTC,ACTIVE
binanceaggregate,FDUSD-USDT,FDUSDUSDT,ACTIVE
binanceaggregate,PORTAL-BNB,PORTALBNB,ACTIVE
binanceaggregate,AIXBT-USDC,AIXBTUSDC,ACTIVE
binanceaggregate,JTO-FDUSD,JTOFDUSD,ACTIVE
binanceaggregate,TAO-TRY,TAOTRY,ACTIVE
binanceaggregate,W-BTC,WBTC,ACTIVE
binanceaggregate,CREAM-USDT,CREAMUSDT,ACTIVE
binanceaggregate,CAKE-TRY,CAKETRY,ACTIVE
binanceaggregate,HMSTR-USDC,HMSTRUSDC,ACTIVE
binanceaggregate,ALT-USDT,ALTUSDT,ACTIVE
binanceaggregate,PORTAL-TRY,PORTALTRY,ACTIVE
binanceaggregate,ANIME-USDC,ANIMEUSDC,ACTIVE
binanceaggregate,RENDER-TRY,RENDERTRY,ACTIVE
binanceaggregate,WIF-BTC,WIFBTC,ACTIVE
binanceaggregate,ARK-TRY,ARKTRY,ACTIVE
binanceaggregate,CFX-BTC,CFXBTC,ACTIVE
binanceaggregate,XVG-TRY,XVGTRY,ACTIVE
binanceaggregate,ORDI-USDT,ORDIUSDT,ACTIVE
binanceaggregate,WBETH-ETH,WBETHETH,ACTIVE
binanceaggregate,ORDI-BTC,ORDIBTC,ACTIVE
binanceaggregate,ONE-USDT,ONEUSDT,ACTIVE
binanceaggregate,FIO-BTC,FIOBTC,ACTIVE
binanceaggregate,FLOW-BTC,FLOWBTC,ACTIVE
binanceaggregate,CRV-BTC,CRVBTC,ACTIVE
binanceaggregate,YFI-USDT,YFIUSDT,ACTIVE
binanceaggregate,PEPE-EUR,PEPEEUR,ACTIVE
binanceaggregate,XAI-FDUSD,XAIFDUSD,ACTIVE
binanceaggregate,SAGA-USDC,SAGAUSDC,ACTIVE
binanceaggregate,ATOM-EUR,ATOMEUR,ACTIVE
binanceaggregate,SANTOS-USDT,SANTOSUSDT,ACTIVE
binanceaggregate,STORJ-TRY,STORJTRY,ACTIVE
binanceaggregate,MOVE-TRY,MOVETRY,ACTIVE
binanceaggregate,AXL-USDT,AXLUSDT,ACTIVE
binanceaggregate,TON-TRY,TONTRY,ACTIVE
binanceaggregate,SLF-TRY,SLFTRY,ACTIVE
binanceaggregate,CYBER-USDT,CYBERUSDT,ACTIVE
binanceaggregate,DOGS-TRY,DOGSTRY,ACTIVE
binanceaggregate,PNUT-FDUSD,PNUTFDUSD,ACTIVE
binanceaggregate,FIL-USDT,FILUSDT,ACTIVE
binanceaggregate,RONIN-BTC,RONINBTC,ACTIVE
binanceaggregate,TURBO-USDC,TURBOUSDC,ACTIVE
binanceaggregate,GALA-FDUSD,GALAFDUSD,ACTIVE
binanceaggregate,CTK-BNB,CTKBNB,ACTIVE
binanceaggregate,ACE-USDT,ACEUSDT,ACTIVE
binanceaggregate,FET-TRY,FETTRY,ACTIVE
binanceaggregate,BTC-BRL,BTCBRL,ACTIVE
binanceaggregate,G-TRY,GTRY,ACTIVE
binanceaggregate,AMP-TRY,AMPTRY,ACTIVE
binanceaggregate,COMP-BTC,COMPBTC,ACTIVE
binanceaggregate,TNSR-TRY,TNSRTRY,ACTIVE
binanceaggregate,ENJ-TRY,ENJTRY,ACTIVE
binanceaggregate,RAY-FDUSD,RAYFDUSD,ACTIVE
binanceaggregate,HBAR-FDUSD,HBARFDUSD,ACTIVE
binanceaggregate,FLUX-BTC,FLUXBTC,ACTIVE
binanceaggregate,USUAL-TRY,USUALTRY,ACTIVE
binanceaggregate,SANTOS-TRY,SANTOSTRY,ACTIVE
binanceaggregate,POL-BTC,POLBTC,ACTIVE
binanceaggregate,SNT-USDT,SNTUSDT,ACTIVE
binanceaggregate,USDT-UAH,USDTUAH,ACTIVE
binanceaggregate,MIOTA-TRY,IOTATRY,ACTIVE
binanceaggregate,BB-TRY,BBTRY,ACTIVE
binanceaggregate,MANTA-BTC,MANTABTC,ACTIVE
binanceaggregate,C98-USDT,C98USDT,ACTIVE
binanceaggregate,MLN-USDT,MLNUSDT,ACTIVE
binanceaggregate,MOVE-USDC,MOVEUSDC,ACTIVE
binanceaggregate,IO-FDUSD,IOFDUSD,ACTIVE
binanceaggregate,MAGIC-TRY,MAGICTRY,ACTIVE
binanceaggregate,STEEM-USDC,STEEMUSDC,ACTIVE
binanceaggregate,ACT-EUR,ACTEUR,ACTIVE
binanceaggregate,LDO-FDUSD,LDOFDUSD,ACTIVE
binanceaggregate,STRK-BTC,STRKBTC,ACTIVE
binanceaggregate,LPT-USDT,LPTUSDT,ACTIVE
binanceaggregate,EDU-BTC,EDUBTC,ACTIVE
binanceaggregate,LUNC-TRY,LUNCTRY,ACTIVE
binanceaggregate,CHEEMS-USDT,1000CHEEMSUSDT,ACTIVE
binanceaggregate,AUCTION-USDT,AUCTIONUSDT,ACTIVE
binanceaggregate,USDT-CZK,USDTCZK,ACTIVE
binanceaggregate,AI-BTC,AIBTC,ACTIVE
binanceaggregate,HBAR-TRY,HBARTRY,ACTIVE
binanceaggregate,WLD-FDUSD,WLDFDUSD,ACTIVE
binanceaggregate,REZ-TRY,REZTRY,ACTIVE
binanceaggregate,EDU-USDT,EDUUSDT,ACTIVE
binanceaggregate,MANTA-TRY,MANTATRY,ACTIVE
binanceaggregate,SEI-BTC,SEIBTC,ACTIVE
binanceaggregate,PROM-USDT,PROMUSDT,ACTIVE
binanceaggregate,MEME-USDC,MEMEUSDC,ACTIVE
binanceaggregate,AAVE-FDUSD,AAVEFDUSD,ACTIVE
binanceaggregate,DOT-USDC,DOTUSDC,ACTIVE
binanceaggregate,SOLV-USDT,SOLVUSDT,ACTIVE
binanceaggregate,CATI-FDUSD,CATIFDUSD,ACTIVE
binanceaggregate,VET-TRY,VETTRY,ACTIVE
binanceaggregate,COOKIE-USDT,COOKIEUSDT,ACTIVE
binanceaggregate,CKB-TRY,CKBTRY,ACTIVE
binanceaggregate,WLD-USDC,WLDUSDC,ACTIVE
binanceaggregate,PAXG-BTC,PAXGBTC,ACTIVE
binanceaggregate,NFP-USDT,NFPUSDT,ACTIVE
binanceaggregate,CFX-TRY,CFXTRY,ACTIVE
binanceaggregate,XLM-EUR,XLMEUR,ACTIVE
binanceaggregate,VANRY-TRY,VANRYTRY,ACTIVE
binanceaggregate,POND-BTC,PONDBTC,ACTIVE
binanceaggregate,BAR-TRY,BARTRY,ACTIVE
binanceaggregate,BERA-TRY,BERATRY,ACTIVE
binanceaggregate,CRV-USDC,CRVUSDC,ACTIVE
binanceaggregate,FET-USDT,FETUSDT,ACTIVE
binanceaggregate,ACH-TRY,ACHTRY,ACTIVE
binanceaggregate,RAY-USDT,RAYUSDT,ACTIVE
binanceaggregate,XLM-USDC,XLMUSDC,ACTIVE
binanceaggregate,BERA-USDC,BERAUSDC,ACTIVE
binanceaggregate,ETH-ARS,ETHARS,ACTIVE
binanceaggregate,BB-USDT,BBUSDT,ACTIVE
binanceaggregate,NEIRO-EUR,NEIROEUR,ACTIVE
binanceaggregate,USDT-PLN,USDTPLN,ACTIVE
binanceaggregate,ENA-FDUSD,ENAFDUSD,ACTIVE
binanceaggregate,AVAX-BRL,AVAXBRL,ACTIVE
binanceaggregate,BONK-USDC,BONKUSDC,ACTIVE
binanceaggregate,BCH-USDC,BCHUSDC,ACTIVE
binanceaggregate,ETHFI-TRY,ETHFITRY,ACTIVE
binanceaggregate,LQTY-BTC,LQTYBTC,ACTIVE
binanceaggregate,SCROLL-TRY,SCRTRY,ACTIVE
binanceaggregate,JUP-TRY,JUPTRY,ACTIVE
binanceaggregate,BCH-FDUSD,BCHFDUSD,ACTIVE
binanceaggregate,WLD-USDT,WLDUSDT,ACTIVE
binanceaggregate,JTO-USDC,JTOUSDC,ACTIVE
binanceaggregate,ALICE-TRY,ALICETRY,ACTIVE
binanceaggregate,ARKM-FDUSD,ARKMFDUSD,ACTIVE
binanceaggregate,WIF-USDC,WIFUSDC,ACTIVE
binanceaggregate,CETUS-USDC,CETUSUSDC,ACTIVE
binanceaggregate,ONT-TRY,ONTTRY,ACTIVE
binanceaggregate,ZIL-TRY,ZILTRY,ACTIVE
binanceaggregate,DIA-USDT,DIAUSDT,ACTIVE
binanceaggregate,BTC-TUSD,BTCTUSD,ACTIVE
binanceaggregate,AXL-TRY,AXLTRY,ACTIVE
binanceaggregate,BANANA-TRY,BANANATRY,ACTIVE
binanceaggregate,PYTH-USDT,PYTHUSDT,ACTIVE
binanceaggregate,CKB-USDC,CKBUSDC,ACTIVE
binanceaggregate,SUSHI-USDT,SUSHIUSDT,ACTIVE
binanceaggregate,CYBER-FDUSD,CYBERFDUSD,ACTIVE
binanceaggregate,SCROLL-FDUSD,SCRFDUSD,ACTIVE
binanceaggregate,AXS-USDT,AXSUSDT,ACTIVE
binanceaggregate,ACX-TRY,ACXTRY,ACTIVE
binanceaggregate,LPT-BNB,LPTBNB,ACTIVE
binanceaggregate,ARB-EUR,ARBEUR,ACTIVE
binanceaggregate,GNS-USDT,GNSUSDT,ACTIVE
binanceaggregate,AAVE-BTC,AAVEBTC,ACTIVE
binanceaggregate,FLOKI-USDT,FLOKIUSDT,ACTIVE
binanceaggregate,VELOD-USDT,VELODROMEUSDT,ACTIVE
binanceaggregate,XRP-JPY,XRPJPY,ACTIVE
binanceaggregate,XLM-FDUSD,XLMFDUSD,ACTIVE
binanceaggregate,APT-FDUSD,APTFDUSD,ACTIVE
binanceaggregate,LDO-TRY,LDOTRY,ACTIVE
binanceaggregate,SOLV-BNB,SOLVBNB,ACTIVE
binanceaggregate,SNT-ETH,SNTETH,ACTIVE
binanceaggregate,NOT-FDUSD,NOTFDUSD,ACTIVE
binanceaggregate,RDNT-TRY,RDNTTRY,ACTIVE
binanceaggregate,SXP-BTC,SXPBTC,ACTIVE
binanceaggregate,TIA-USDT,TIAUSDT,ACTIVE
binanceaggregate,BONK-USDT,BONKUSDT,ACTIVE
binanceaggregate,DOGS-USDC,DOGSUSDC,ACTIVE
binanceaggregate,ACM-USDT,ACMUSDT,ACTIVE
binanceaggregate,REQ-BTC,REQBTC,ACTIVE
binanceaggregate,S-FDUSD,SFDUSD,ACTIVE
binanceaggregate,CTSI-USDT,CTSIUSDT,ACTIVE
binanceaggregate,DOGE-BTC,DOGEBTC,ACTIVE
binanceaggregate,DOT-ETH,DOTETH,ACTIVE
binanceaggregate,LINK-TRY,LINKTRY,ACTIVE
binanceaggregate,FIS-BTC,FISBTC,ACTIVE
binanceaggregate,AEVO-TRY,AEVOTRY,ACTIVE
binanceaggregate,MANTA-USDC,MANTAUSDC,ACTIVE
binanceaggregate,DOT-EUR,DOTEUR,ACTIVE
binanceaggregate,PHA-TRY,PHATRY,ACTIVE
binanceaggregate,BTC-USDT,BTCUSDT,ACTIVE
binanceusa,USDC-USDT,USDCUSDT,ACTIVE
binanceusa,ANKR-USDT,ANKRUSDT,ACTIVE
binanceusa,AAVE-USDT,AAVEUSDT,ACTIVE
binanceusa,CRV-USDT,CRVUSDT,ACTIVE
binanceusa,AXS-USDT,AXSUSDT,ACTIVE
binanceusa,IMX-USDT,IMXUSDT,ACTIVE
binanceusa,DAR-USDT,DARUSDT,ACTIVE
binanceusa,BNT-USDT,BNTUSDT,ACTIVE
binanceusa,ILV-USDT,ILVUSDT,ACTIVE
